age,marital,housing,loan,duration,campaign,pdays,previous,poutcome,y
29,single,yes,no,87,6,999,0,nonexistent,no
32,married,yes,no,122,2,999,0,nonexistent,no
41,single,yes,no,88,3,999,0,nonexistent,no
29,single,no,no,89,1,999,0,nonexistent,no
32,single,yes,no,78,1,999,1,failure,no
33,married,no,no,100,1,999,0,nonexistent,no
32,married,no,no,67,2,999,0,nonexistent,no
35,married,yes,no,87,1,999,0,nonexistent,no
38,married,no,no,1329,1,999,0,nonexistent,yes
51,married,yes,no,334,2,999,0,nonexistent,no
51,divorced,no,no,196,6,999,0,nonexistent,no
38,married,yes,no,111,1,999,0,nonexistent,no
46,married,no,no,372,1,999,0,nonexistent,no
51,married,yes,no,346,1,999,0,nonexistent,no
41,married,yes,no,80,3,999,0,nonexistent,no
36,married,yes,yes,426,6,999,0,nonexistent,no
32,divorced,yes,no,147,4,999,0,nonexistent,no
45,married,no,no,843,1,999,0,nonexistent,no
25,single,yes,no,228,1,999,0,nonexistent,yes
55,married,yes,no,316,1,999,0,nonexistent,no
34,married,no,no,141,2,999,0,nonexistent,no
85,divorced,yes,no,150,1,999,0,nonexistent,no
43,married,no,yes,291,1,999,0,nonexistent,no
39,married,no,no,383,5,999,0,nonexistent,no
48,married,yes,yes,148,1,999,0,nonexistent,no
27,divorced,no,no,184,4,999,0,nonexistent,no
50,married,yes,no,717,3,999,0,nonexistent,yes
49,divorced,yes,no,137,1,999,0,nonexistent,no
46,married,yes,no,299,1,999,0,nonexistent,no
41,married,no,no,8,4,999,0,nonexistent,no
49,divorced,no,no,124,1,999,0,nonexistent,no
52,married,no,no,145,1,999,0,nonexistent,no
28,married,yes,no,75,1,999,1,failure,no
29,married,yes,yes,201,1,999,0,nonexistent,no
39,married,yes,no,423,2,999,0,nonexistent,yes
85,married,no,no,728,1,3,2,success,yes
33,divorced,yes,no,247,1,999,0,nonexistent,no
57,divorced,yes,no,51,1,999,0,nonexistent,no
24,single,no,no,7,4,999,1,failure,no
58,divorced,no,yes,143,1,999,0,nonexistent,no
33,married,no,no,145,4,999,0,nonexistent,no
40,married,unknown,unknown,91,1,999,0,nonexistent,no
36,single,no,no,834,1,999,0,nonexistent,yes
38,single,no,no,189,1,999,0,nonexistent,no
32,divorced,yes,no,493,10,999,0,nonexistent,no
53,married,no,no,110,1,6,1,success,no
39,divorced,no,no,827,2,999,0,nonexistent,no
41,married,no,no,111,2,999,0,nonexistent,no
81,divorced,no,no,532,2,7,1,success,yes
32,married,no,no,320,3,999,0,nonexistent,no
31,married,yes,no,59,3,999,0,nonexistent,no
43,married,yes,no,107,6,999,0,nonexistent,no
29,married,yes,no,104,2,999,0,nonexistent,no
51,married,no,no,407,1,2,1,success,yes
36,married,no,no,242,1,999,1,failure,no
27,married,yes,no,459,1,999,0,nonexistent,no
38,single,yes,no,40,2,999,0,nonexistent,no
52,married,yes,no,2015,1,999,0,nonexistent,yes
44,married,yes,no,1200,1,999,0,nonexistent,no
52,married,no,no,698,5,999,1,failure,no
54,married,no,no,771,1,999,0,nonexistent,yes
55,married,no,no,106,6,999,0,nonexistent,no
35,divorced,yes,no,221,2,999,0,nonexistent,no
48,married,yes,no,89,1,999,0,nonexistent,no
33,married,no,no,137,5,999,0,nonexistent,no
36,married,no,yes,153,2,999,0,nonexistent,no
34,married,no,no,123,1,999,0,nonexistent,no
28,single,yes,yes,178,2,999,1,failure,no
44,married,no,no,626,6,999,0,nonexistent,no
38,divorced,no,no,403,2,999,0,nonexistent,yes
33,married,no,no,569,1,999,0,nonexistent,yes
47,married,no,no,145,1,999,0,nonexistent,no
37,married,yes,yes,205,6,999,0,nonexistent,no
53,married,yes,no,169,1,999,0,nonexistent,no
34,single,yes,no,76,2,999,1,failure,no
49,married,yes,no,1034,9,999,0,nonexistent,no
57,divorced,yes,no,81,1,999,0,nonexistent,no
34,single,no,no,66,3,999,0,nonexistent,no
35,married,no,no,92,1,999,0,nonexistent,no
36,single,no,yes,114,2,999,0,nonexistent,no
33,married,yes,no,88,1,999,0,nonexistent,no
47,single,yes,yes,227,1,999,0,nonexistent,no
30,married,no,no,301,1,999,0,nonexistent,no
36,married,yes,no,317,2,999,0,nonexistent,no
32,single,no,no,530,2,999,0,nonexistent,no
57,married,yes,yes,290,2,4,1,success,yes
31,married,yes,no,409,2,999,0,nonexistent,no
43,married,no,no,999,2,999,0,nonexistent,yes
43,single,no,no,93,3,999,0,nonexistent,no
30,single,yes,no,65,2,999,0,nonexistent,no
24,single,yes,no,15,1,999,0,nonexistent,no
47,married,unknown,unknown,125,1,999,0,nonexistent,no
38,single,no,yes,515,1,999,1,failure,yes
29,single,yes,no,738,2,999,0,nonexistent,no
56,single,yes,no,161,4,999,0,nonexistent,no
53,married,no,no,384,5,999,0,nonexistent,no
53,married,yes,no,157,4,999,1,failure,no
35,married,yes,no,150,3,999,0,nonexistent,no
31,single,no,no,218,4,999,0,nonexistent,no
34,married,no,no,61,1,999,0,nonexistent,no
34,divorced,no,no,684,1,999,0,nonexistent,no
52,divorced,yes,yes,73,1,999,0,nonexistent,no
53,divorced,yes,no,201,4,999,0,nonexistent,no
40,married,yes,no,308,2,999,0,nonexistent,no
18,single,yes,no,628,1,999,0,nonexistent,no
31,married,yes,no,87,2,999,0,nonexistent,no
48,married,no,no,67,2,999,0,nonexistent,no
30,married,yes,no,58,1,999,0,nonexistent,no
53,married,yes,yes,277,1,999,0,nonexistent,no
51,married,yes,no,83,1,999,0,nonexistent,no
49,married,no,no,117,1,999,0,nonexistent,no
25,single,yes,no,142,2,999,1,failure,no
37,divorced,yes,yes,301,2,999,0,nonexistent,no
53,single,no,no,360,2,999,0,nonexistent,no
49,married,no,no,151,1,999,0,nonexistent,no
29,single,no,no,116,1,999,0,nonexistent,no
32,married,no,no,78,7,999,0,nonexistent,no
49,married,no,no,235,2,999,0,nonexistent,no
57,divorced,no,yes,187,1,999,0,nonexistent,no
50,married,yes,no,15,5,999,0,nonexistent,no
33,single,yes,no,215,1,999,0,nonexistent,no
28,single,unknown,unknown,166,1,999,0,nonexistent,no
45,married,yes,no,79,1,999,0,nonexistent,no
48,married,yes,no,127,3,999,0,nonexistent,no
37,married,no,no,114,1,999,0,nonexistent,no
41,divorced,no,no,38,1,999,0,nonexistent,no
30,married,no,yes,536,2,999,0,nonexistent,no
53,married,yes,no,68,2,999,0,nonexistent,no
41,divorced,unknown,unknown,271,3,999,0,nonexistent,no
41,married,no,yes,145,1,999,0,nonexistent,no
25,married,no,no,191,1,999,0,nonexistent,yes
35,single,yes,yes,37,4,999,0,nonexistent,no
31,single,yes,yes,194,1,999,0,nonexistent,yes
38,married,yes,no,1023,4,999,0,nonexistent,no
29,married,no,no,111,4,999,0,nonexistent,no
21,single,no,no,114,2,999,0,nonexistent,no
32,married,yes,no,90,2,999,0,nonexistent,no
56,married,no,yes,116,1,999,0,nonexistent,no
27,single,yes,no,38,9,999,0,nonexistent,no
39,married,no,no,149,1,999,1,failure,no
54,married,unknown,unknown,296,1,999,0,nonexistent,no
58,divorced,yes,yes,511,1,999,0,nonexistent,no
35,divorced,no,no,56,4,999,0,nonexistent,no
46,married,no,no,243,7,999,0,nonexistent,no
44,divorced,no,no,71,5,999,0,nonexistent,no
34,married,yes,no,125,2,999,0,nonexistent,no
35,married,yes,no,884,2,999,0,nonexistent,yes
32,single,yes,no,77,2,999,0,nonexistent,no
33,married,no,no,330,1,999,0,nonexistent,no
46,divorced,no,no,418,2,999,0,nonexistent,no
32,married,yes,no,52,3,999,0,nonexistent,no
46,married,yes,no,121,1,999,0,nonexistent,no
38,divorced,yes,no,926,1,999,1,failure,no
38,married,no,no,1126,3,999,0,nonexistent,yes
30,married,yes,no,1294,2,999,0,nonexistent,yes
42,married,yes,yes,267,2,999,0,nonexistent,no
28,married,yes,no,185,3,999,0,nonexistent,no
30,single,no,no,216,3,999,0,nonexistent,no
39,married,no,no,27,16,999,0,nonexistent,no
47,married,yes,no,269,1,999,0,nonexistent,no
47,married,no,yes,216,1,999,0,nonexistent,no
21,single,no,no,24,1,999,1,failure,no
42,married,no,no,148,3,999,0,nonexistent,no
40,married,no,no,52,1,999,1,failure,no
19,single,yes,no,161,2,6,4,success,yes
36,single,no,no,140,2,999,0,nonexistent,no
36,single,no,no,612,1,999,0,nonexistent,yes
40,married,no,no,182,2,999,0,nonexistent,no
37,married,no,no,543,1,999,0,nonexistent,yes
29,single,no,no,199,2,999,0,nonexistent,no
33,single,no,no,170,1,999,0,nonexistent,no
41,single,yes,no,41,2,999,0,nonexistent,no
24,single,yes,no,977,1,999,0,nonexistent,no
39,married,no,no,79,1,999,0,nonexistent,no
32,married,no,no,653,2,999,0,nonexistent,no
43,married,no,no,25,30,999,0,nonexistent,no
46,single,yes,yes,116,2,999,1,failure,no
44,married,yes,no,312,1,999,0,nonexistent,no
29,married,no,no,294,2,999,0,nonexistent,no
30,single,yes,no,154,1,999,0,nonexistent,no
43,divorced,yes,no,140,2,999,0,nonexistent,no
32,married,unknown,unknown,261,56,999,0,nonexistent,no
39,divorced,yes,yes,209,2,999,1,failure,no
30,single,yes,no,276,2,999,0,nonexistent,no
38,married,yes,yes,122,2,999,0,nonexistent,no
36,married,yes,no,317,2,999,0,nonexistent,no
36,married,no,no,610,2,999,0,nonexistent,yes
34,single,no,no,138,1,999,1,failure,no
19,single,no,no,136,1,999,0,nonexistent,yes
29,single,no,no,223,3,999,0,nonexistent,no
50,divorced,yes,no,95,4,999,0,nonexistent,no
48,married,yes,yes,450,1,8,1,success,yes
28,single,no,no,114,1,999,0,nonexistent,no
53,married,yes,no,45,1,999,0,nonexistent,no
35,married,no,no,187,3,999,0,nonexistent,no
45,married,no,no,139,1,999,0,nonexistent,no
35,married,no,no,70,2,999,1,failure,no
23,single,yes,no,136,1,999,3,failure,no
35,divorced,yes,no,92,2,999,1,failure,no
57,married,no,no,497,2,999,1,failure,no
34,married,no,yes,150,4,999,0,nonexistent,no
32,married,no,no,1224,8,999,0,nonexistent,no
45,married,yes,no,246,2,999,0,nonexistent,no
50,married,no,no,705,1,999,0,nonexistent,yes
23,single,yes,no,194,2,999,0,nonexistent,no
30,single,yes,no,341,1,999,0,nonexistent,no
34,married,no,no,384,1,999,0,nonexistent,no
28,single,yes,no,286,5,999,0,nonexistent,no
25,single,yes,no,53,1,999,0,nonexistent,no
51,married,no,yes,126,1,999,0,nonexistent,no
35,single,no,no,149,6,999,0,nonexistent,no
28,married,no,no,90,7,999,0,nonexistent,no
56,married,no,no,82,3,999,0,nonexistent,no
41,married,no,no,9,2,999,0,nonexistent,no
46,married,yes,no,110,3,999,0,nonexistent,no
35,single,yes,no,293,1,14,1,success,yes
30,single,yes,yes,191,1,999,0,nonexistent,no
52,married,yes,no,976,1,999,0,nonexistent,yes
57,married,yes,no,412,7,999,0,nonexistent,no
29,single,yes,no,51,3,999,0,nonexistent,no
45,married,no,no,211,5,999,0,nonexistent,no
35,married,no,no,79,4,999,0,nonexistent,no
48,married,yes,no,57,1,999,0,nonexistent,no
29,single,yes,yes,736,1,999,0,nonexistent,yes
37,married,no,no,135,2,999,0,nonexistent,no
42,married,no,no,62,1,999,1,failure,no
51,married,yes,no,109,2,999,0,nonexistent,no
57,divorced,yes,no,181,4,999,0,nonexistent,no
35,married,yes,yes,165,1,999,0,nonexistent,no
47,married,yes,no,201,2,999,1,failure,no
57,married,no,no,168,1,999,0,nonexistent,no
57,married,yes,no,185,1,999,0,nonexistent,no
36,single,yes,no,1877,1,999,0,nonexistent,yes
58,married,no,yes,82,1,3,1,success,no
32,married,no,no,18,6,999,0,nonexistent,no
60,divorced,no,yes,237,1,999,0,nonexistent,no
34,married,no,no,206,1,999,0,nonexistent,no
38,divorced,no,no,269,2,999,0,nonexistent,no
51,married,no,no,393,1,999,0,nonexistent,no
26,single,yes,no,256,1,999,0,nonexistent,no
58,married,yes,no,64,1,999,0,nonexistent,no
30,married,no,no,1164,2,999,0,nonexistent,no
70,divorced,yes,no,187,3,999,0,nonexistent,yes
43,married,no,no,726,1,999,0,nonexistent,no
36,single,yes,yes,70,1,999,0,nonexistent,no
25,single,yes,no,427,1,999,0,nonexistent,yes
30,married,yes,no,180,1,999,0,nonexistent,no
41,married,no,no,182,1,6,3,success,yes
52,divorced,unknown,unknown,297,1,999,0,nonexistent,no
26,married,yes,yes,126,1,999,0,nonexistent,no
40,single,no,no,192,1,999,0,nonexistent,no
28,married,yes,no,140,1,999,1,failure,no
32,married,no,no,299,3,999,0,nonexistent,no
35,single,no,yes,174,1,999,0,nonexistent,no
35,divorced,no,no,49,3,999,0,nonexistent,no
57,married,yes,yes,283,1,999,1,failure,no
33,divorced,no,no,201,1,999,0,nonexistent,no
27,single,yes,no,77,6,999,0,nonexistent,no
35,married,no,no,227,4,999,0,nonexistent,no
35,married,no,no,81,3,999,0,nonexistent,no
57,divorced,yes,yes,518,4,999,0,nonexistent,no
37,married,no,no,263,1,999,0,nonexistent,no
31,married,no,no,185,3,999,0,nonexistent,no
29,single,yes,no,59,1,999,0,nonexistent,no
43,married,no,no,710,1,999,0,nonexistent,yes
32,married,no,no,129,1,999,0,nonexistent,no
44,married,no,no,288,1,999,1,failure,no
56,married,no,no,134,1,999,0,nonexistent,no
42,married,no,no,42,2,999,1,failure,no
24,married,yes,no,266,1,999,0,nonexistent,no
30,single,no,no,363,1,999,0,nonexistent,no
26,single,no,no,53,17,999,0,nonexistent,no
32,divorced,no,no,205,2,999,0,nonexistent,no
57,married,yes,no,12,5,999,0,nonexistent,no
28,single,yes,no,4,4,999,0,nonexistent,no
54,married,yes,no,121,1,999,0,nonexistent,no
55,married,yes,yes,730,1,999,0,nonexistent,no
56,divorced,yes,no,487,1,999,0,nonexistent,no
41,divorced,yes,no,77,5,999,0,nonexistent,no
32,single,no,no,52,3,999,0,nonexistent,no
39,divorced,no,no,139,1,999,0,nonexistent,no
29,married,yes,no,539,1,999,0,nonexistent,no
53,divorced,no,yes,653,1,999,0,nonexistent,no
38,single,no,no,121,2,999,0,nonexistent,no
35,married,no,no,117,1,999,0,nonexistent,no
57,divorced,yes,yes,205,2,999,0,nonexistent,no
36,married,no,no,626,5,999,0,nonexistent,no
39,married,yes,no,80,1,999,0,nonexistent,no
35,divorced,yes,no,248,1,999,0,nonexistent,no
35,married,yes,no,379,4,999,0,nonexistent,no
46,married,no,no,122,1,999,0,nonexistent,no
30,single,yes,no,666,1,999,0,nonexistent,no
32,married,yes,no,229,1,999,0,nonexistent,no
27,single,unknown,unknown,207,3,999,0,nonexistent,no
24,married,no,no,42,1,999,0,nonexistent,no
26,single,no,no,924,5,999,0,nonexistent,no
28,married,yes,no,376,1,999,0,nonexistent,no
32,married,no,no,172,1,999,0,nonexistent,no
43,married,no,yes,191,2,12,1,success,no
38,married,yes,yes,468,1,999,0,nonexistent,no
53,married,yes,no,139,2,999,0,nonexistent,no
35,married,no,no,66,2,999,0,nonexistent,no
51,married,no,no,25,2,999,0,nonexistent,no
37,divorced,yes,yes,417,2,999,0,nonexistent,yes
30,single,yes,no,68,2,999,1,failure,no
39,married,yes,yes,53,6,999,0,nonexistent,no
57,married,yes,no,407,2,999,0,nonexistent,yes
26,single,yes,no,223,2,999,0,nonexistent,no
34,divorced,yes,yes,293,2,999,0,nonexistent,no
35,married,yes,yes,122,6,999,0,nonexistent,no
39,single,yes,yes,162,3,999,0,nonexistent,no
45,unknown,yes,no,586,1,999,0,nonexistent,yes
40,single,yes,no,112,2,999,0,nonexistent,no
39,married,yes,no,935,3,999,0,nonexistent,yes
47,married,yes,no,502,2,999,0,nonexistent,no
26,married,no,no,135,1,999,2,failure,no
32,married,yes,no,82,3,999,0,nonexistent,no
26,single,yes,yes,61,4,999,1,failure,no
41,single,no,no,551,1,999,0,nonexistent,no
40,married,no,no,15,7,999,0,nonexistent,no
42,married,no,no,730,1,999,0,nonexistent,yes
34,married,no,no,365,1,999,0,nonexistent,no
34,married,yes,no,2462,2,999,0,nonexistent,yes
54,married,no,no,108,1,999,0,nonexistent,no
34,single,no,no,203,1,1,1,success,no
34,married,yes,yes,328,1,999,0,nonexistent,no
42,married,yes,no,60,1,999,0,nonexistent,no
44,married,no,yes,113,1,999,0,nonexistent,no
53,married,yes,no,13,5,999,0,nonexistent,no
24,married,no,no,114,1,999,0,nonexistent,no
33,divorced,yes,yes,464,3,999,0,nonexistent,no
31,divorced,no,no,101,2,999,0,nonexistent,no
26,married,yes,yes,181,5,999,0,nonexistent,no
28,single,no,no,332,1,999,0,nonexistent,yes
28,married,yes,no,224,1,999,1,failure,no
25,single,yes,no,123,1,999,0,nonexistent,no
50,married,yes,no,54,15,999,0,nonexistent,no
39,married,no,no,239,2,999,0,nonexistent,no
56,divorced,no,no,86,1,999,0,nonexistent,no
39,single,yes,no,341,1,999,0,nonexistent,no
42,married,no,no,104,5,6,1,success,no
55,married,yes,no,71,7,999,0,nonexistent,no
53,single,yes,no,897,2,999,0,nonexistent,yes
41,divorced,yes,no,335,3,999,0,nonexistent,no
29,single,no,no,6,17,999,0,nonexistent,no
36,married,no,yes,256,2,999,0,nonexistent,no
35,married,no,no,238,3,999,0,nonexistent,no
40,married,yes,no,488,1,999,0,nonexistent,no
40,married,no,no,1030,6,999,0,nonexistent,no
28,single,yes,no,185,2,999,0,nonexistent,no
45,married,no,no,851,4,999,0,nonexistent,no
55,married,yes,no,55,1,999,0,nonexistent,no
42,married,no,no,189,6,999,0,nonexistent,no
46,married,no,no,98,2,999,0,nonexistent,no
27,single,no,no,298,2,999,0,nonexistent,no
45,married,no,no,121,1,999,0,nonexistent,no
43,married,no,yes,226,1,999,0,nonexistent,no
48,married,yes,no,69,2,999,0,nonexistent,no
32,married,yes,no,97,7,999,0,nonexistent,no
47,married,yes,no,256,8,999,0,nonexistent,no
50,married,no,no,184,2,999,0,nonexistent,no
39,divorced,yes,no,191,1,999,0,nonexistent,no
32,divorced,yes,no,199,1,999,0,nonexistent,no
39,married,no,no,84,6,999,0,nonexistent,no
40,single,yes,yes,180,1,999,0,nonexistent,no
25,single,yes,no,111,1,999,0,nonexistent,no
42,divorced,yes,no,299,3,999,0,nonexistent,no
35,married,yes,no,12,12,999,0,nonexistent,no
44,married,no,no,188,1,999,1,failure,no
30,divorced,no,no,113,1,999,0,nonexistent,no
46,divorced,no,yes,155,2,999,0,nonexistent,no
30,single,no,no,1147,4,999,0,nonexistent,no
26,divorced,no,yes,81,8,999,0,nonexistent,no
44,divorced,no,no,74,3,999,0,nonexistent,no
41,married,no,no,52,1,999,0,nonexistent,no
41,married,yes,no,122,2,999,0,nonexistent,no
37,married,no,no,228,2,999,0,nonexistent,no
28,single,yes,yes,1201,1,999,0,nonexistent,yes
48,married,yes,no,336,8,999,0,nonexistent,yes
33,divorced,no,no,277,1,999,0,nonexistent,no
40,married,no,no,58,3,999,0,nonexistent,no
37,married,yes,no,503,1,999,0,nonexistent,no
63,married,yes,no,144,4,999,0,nonexistent,yes
58,married,yes,no,156,1,999,0,nonexistent,no
29,single,no,no,134,1,999,0,nonexistent,no
51,married,no,no,78,1,999,0,nonexistent,no
50,married,no,no,66,1,999,0,nonexistent,no
56,married,yes,no,215,1,999,0,nonexistent,no
41,married,no,no,897,4,999,0,nonexistent,yes
34,single,no,no,85,1,999,0,nonexistent,no
32,married,no,no,428,3,999,0,nonexistent,no
51,married,no,no,158,1,999,0,nonexistent,no
33,married,no,no,544,1,999,0,nonexistent,no
28,single,no,no,225,1,3,3,success,yes
36,single,no,no,102,6,999,0,nonexistent,no
35,married,no,no,103,1,999,0,nonexistent,no
29,single,yes,no,125,1,999,0,nonexistent,no
38,single,no,no,17,6,999,0,nonexistent,no
53,married,yes,no,302,1,999,0,nonexistent,no
32,single,yes,no,149,1,999,1,failure,no
31,single,no,no,71,16,999,0,nonexistent,no
33,single,yes,no,459,1,999,0,nonexistent,yes
34,married,yes,no,934,1,999,1,failure,yes
29,single,yes,yes,53,3,999,0,nonexistent,no
32,single,yes,no,206,1,999,1,failure,no
60,married,yes,no,229,1,999,0,nonexistent,no
49,married,no,no,96,1,999,0,nonexistent,no
59,married,no,no,113,1,999,0,nonexistent,no
56,married,yes,no,119,5,999,0,nonexistent,no
28,single,yes,no,240,1,999,0,nonexistent,no
29,single,yes,no,223,5,999,0,nonexistent,no
35,married,yes,no,79,1,999,0,nonexistent,no
41,married,no,no,51,1,999,0,nonexistent,no
29,single,no,no,88,1,999,2,failure,no
36,married,no,no,75,1,999,0,nonexistent,no
50,divorced,yes,yes,629,2,999,0,nonexistent,yes
84,divorced,yes,yes,138,4,3,1,success,no
59,married,no,no,309,5,999,0,nonexistent,no
41,divorced,yes,no,55,2,999,0,nonexistent,no
33,single,no,no,2301,1,999,0,nonexistent,yes
25,single,no,no,130,1,999,0,nonexistent,no
58,married,no,yes,138,1,999,0,nonexistent,no
27,single,no,no,508,1,999,0,nonexistent,no
39,married,yes,no,391,2,999,0,nonexistent,no
35,married,no,no,103,8,999,0,nonexistent,no
55,married,no,no,133,1,999,1,failure,no
54,divorced,no,no,241,3,999,0,nonexistent,no
28,married,no,no,191,1,999,0,nonexistent,no
40,divorced,yes,no,257,1,999,0,nonexistent,no
37,married,no,no,138,6,999,0,nonexistent,no
36,married,yes,no,203,3,999,0,nonexistent,no
34,single,no,no,301,3,999,0,nonexistent,yes
48,married,no,no,77,1,999,0,nonexistent,no
33,married,yes,no,313,1,999,0,nonexistent,no
44,married,unknown,unknown,179,3,999,0,nonexistent,no
45,married,yes,no,116,1,999,0,nonexistent,no
38,married,no,no,9,1,999,0,nonexistent,no
40,married,no,yes,893,1,999,0,nonexistent,yes
52,single,yes,no,324,1,999,0,nonexistent,no
39,married,no,no,135,2,999,0,nonexistent,no
49,divorced,yes,no,259,1,999,0,nonexistent,no
52,married,yes,no,31,3,999,0,nonexistent,no
29,single,yes,yes,123,1,7,1,success,yes
57,married,yes,no,113,1,999,0,nonexistent,no
27,single,yes,no,88,3,999,0,nonexistent,no
55,married,no,no,1303,1,999,0,nonexistent,yes
34,married,no,no,65,2,999,1,failure,no
37,divorced,no,no,132,1,999,0,nonexistent,no
29,married,no,no,24,11,999,0,nonexistent,no
26,single,no,no,18,1,999,0,nonexistent,no
24,single,no,no,111,3,999,0,nonexistent,no
33,single,no,no,182,1,999,0,nonexistent,no
65,married,yes,no,207,3,999,1,failure,yes
26,single,yes,no,230,2,999,0,nonexistent,no
53,married,no,no,404,2,999,0,nonexistent,no
32,single,no,no,147,2,6,1,success,no
24,single,no,no,227,1,4,1,success,yes
23,single,yes,no,902,2,999,0,nonexistent,yes
30,single,no,no,315,3,999,0,nonexistent,no
31,single,yes,no,69,1,999,0,nonexistent,no
54,married,no,no,66,2,999,0,nonexistent,no
34,married,yes,yes,151,7,999,0,nonexistent,no
36,single,yes,no,10,3,999,0,nonexistent,no
36,married,yes,no,57,5,999,0,nonexistent,no
59,divorced,unknown,unknown,246,4,999,0,nonexistent,no
43,divorced,yes,no,55,1,999,0,nonexistent,no
43,divorced,yes,no,187,2,999,0,nonexistent,no
34,married,no,no,89,4,999,1,failure,no
29,married,yes,no,120,2,999,0,nonexistent,no
32,married,no,no,298,1,999,0,nonexistent,no
34,married,yes,no,452,2,999,0,nonexistent,no
29,single,no,no,142,4,999,0,nonexistent,no
45,married,yes,no,254,4,999,0,nonexistent,no
26,single,no,yes,106,3,999,0,nonexistent,no
36,divorced,yes,no,292,1,999,0,nonexistent,no
45,married,no,no,587,1,999,0,nonexistent,yes
36,married,yes,no,77,11,999,0,nonexistent,no
27,single,yes,no,105,2,999,0,nonexistent,no
50,married,no,no,74,3,999,0,nonexistent,no
38,single,no,no,176,1,999,0,nonexistent,no
39,married,no,no,102,4,999,0,nonexistent,no
34,single,yes,no,1934,2,999,0,nonexistent,no
28,married,no,no,53,1,999,0,nonexistent,no
34,single,yes,no,122,16,999,0,nonexistent,no
29,single,no,no,244,1,999,0,nonexistent,no
44,married,yes,no,114,1,999,0,nonexistent,no
42,married,yes,no,257,1,999,0,nonexistent,no
53,married,no,no,53,2,999,0,nonexistent,no
53,married,no,no,178,1,999,0,nonexistent,no
35,married,no,no,297,2,999,0,nonexistent,no
29,married,no,no,215,2,999,0,nonexistent,no
50,single,no,no,179,3,999,0,nonexistent,no
42,single,yes,no,16,5,999,0,nonexistent,no
36,single,yes,no,225,1,3,1,success,yes
37,married,yes,no,72,1,999,0,nonexistent,no
39,married,no,no,224,1,999,0,nonexistent,no
25,single,yes,no,1243,7,999,0,nonexistent,yes
57,married,yes,no,601,1,999,0,nonexistent,no
46,married,no,yes,184,4,999,0,nonexistent,no
32,divorced,yes,no,294,1,999,0,nonexistent,no
35,divorced,no,yes,116,7,999,0,nonexistent,no
43,married,yes,no,1395,2,999,0,nonexistent,yes
34,married,yes,no,189,7,999,0,nonexistent,no
24,single,no,no,292,1,999,1,failure,no
43,single,no,no,28,4,999,0,nonexistent,no
37,divorced,no,yes,461,1,999,0,nonexistent,no
51,married,yes,no,596,3,999,0,nonexistent,yes
32,single,yes,no,222,2,999,0,nonexistent,no
32,married,no,no,137,1,999,0,nonexistent,no
46,married,yes,no,166,5,999,4,failure,no
40,married,yes,no,1283,1,999,0,nonexistent,no
34,single,yes,no,225,2,999,0,nonexistent,no
53,married,yes,no,51,33,999,0,nonexistent,no
46,married,yes,no,119,1,999,0,nonexistent,no
40,married,no,no,65,5,999,0,nonexistent,no
55,married,no,yes,209,1,999,0,nonexistent,no
48,married,no,no,29,3,999,0,nonexistent,no
48,married,no,no,113,2,999,0,nonexistent,no
26,single,no,no,472,2,999,0,nonexistent,no
34,married,no,yes,23,1,999,0,nonexistent,no
39,married,yes,no,301,3,3,1,success,yes
36,married,no,no,854,1,999,0,nonexistent,yes
59,married,no,no,93,7,999,0,nonexistent,no
38,married,no,no,523,2,999,0,nonexistent,no
41,married,yes,no,75,1,999,0,nonexistent,no
55,married,yes,no,277,3,999,0,nonexistent,no
30,divorced,no,no,103,7,999,0,nonexistent,no
53,married,yes,no,1133,3,999,0,nonexistent,yes
41,married,no,no,399,4,999,0,nonexistent,no
47,single,no,no,267,2,999,0,nonexistent,no
43,married,yes,no,402,1,999,0,nonexistent,no
41,married,no,no,55,1,999,0,nonexistent,no
29,married,yes,yes,129,4,999,0,nonexistent,no
52,divorced,no,no,67,1,999,0,nonexistent,no
42,divorced,no,no,93,1,999,0,nonexistent,no
32,married,yes,yes,265,1,999,0,nonexistent,no
44,single,yes,no,61,1,999,0,nonexistent,no
48,divorced,no,no,75,1,999,0,nonexistent,no
24,single,yes,no,858,3,999,0,nonexistent,yes
54,married,yes,no,34,1,999,0,nonexistent,no
43,married,yes,no,613,1,999,0,nonexistent,no
39,divorced,yes,no,86,1,999,0,nonexistent,no
34,single,yes,no,313,1,999,0,nonexistent,yes
28,single,no,yes,77,2,999,0,nonexistent,no
35,single,no,no,90,2,999,0,nonexistent,no
38,married,yes,no,646,4,999,0,nonexistent,no
33,married,no,no,74,8,999,0,nonexistent,no
36,married,no,no,96,8,999,0,nonexistent,no
30,single,yes,no,136,2,999,0,nonexistent,no
41,married,yes,no,422,2,999,0,nonexistent,yes
50,married,yes,no,77,1,3,1,success,no
36,married,no,no,114,1,999,0,nonexistent,no
37,married,yes,no,155,1,999,1,failure,no
30,single,no,no,246,1,999,0,nonexistent,no
26,single,yes,no,177,2,999,0,nonexistent,no
35,married,yes,no,115,6,999,0,nonexistent,no
52,married,no,no,622,1,999,0,nonexistent,no
46,married,yes,no,205,6,999,0,nonexistent,no
29,single,yes,no,171,2,999,0,nonexistent,no
32,divorced,yes,no,46,4,999,0,nonexistent,no
44,single,no,no,10,4,999,0,nonexistent,no
48,married,yes,no,141,1,999,0,nonexistent,no
22,single,no,no,438,1,999,1,failure,yes
59,married,no,no,242,2,999,0,nonexistent,no
